																															Class	Adults	Adults	Adults	Juvenile	Juvenile	Juvenile	Blank	Blank	Plantule	Plantule	Plantule	QC	QC	QC	QC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0,879	103,03921	Unknown	[M+H]+	ion correlated with 33	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37,23	AI_pos_17	103.03921:40436 104.04256:2655 105.04592:675		241769	88660	84877	128581	101497	95048	0	0	229005	154765	94999	170548	167589	152377	173389	138435,3672	108375,4245	0	159589,4609	165975,457	89509,4791	17793,15307	0	67132,89041	9370,073351
7	1,607	103,05433	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	109,74	JPIII_pos_13	103.05433:149621 104.05768:17915 105.06104:22790		189229	83016	55155	660456	536107	468109	819	2817	375225	267568	165371	354760	375969	365876	368618	109133,3633	554890,7708	1817,925415	269388,0208	366305,7578	70749,6693	97539,53087	1412,830595	104938,6504	8797,635677
8	1,504	104,10679	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43,13	PI_pos_10	104.10679:138776 105.11014:8665 106.1135:0		1215072	611984	674963	1001739	1005545	814641	1791	6743	1474494	824754	620359	1069279	1011479	1032380	1200499	834006,3958	940641,7708	4267,178162	973202,6875	1078409,109	331511,5623	109136,5675	3501,72614	445998,2296	84828,35285
9	0,915	104,10723	Unknown	[M+H]+		0,6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19,88	JPIV_pos_14	104.10723:110663 105.11058:8538 106.11394:0		738289	120173	99422	836086	845767	142196	1908	3399	1222615	770784	93064	971604	959128	959782	783008	319294,5625	608016,3854	2653,545837	695487,75	918380,5625	363008,5105	403441,6781	1054,898788	568527,5046	90430,53405
10	0,306	104,10774	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4450,46	JPIII_pos_13	104.10774:8231044 105.11109:686735 106.11445:28023		74765592	54742744	59275368	74579312	65981888	66881452	35556	40972	79699104	62599580	58548564	72969576	73559192	73574752	74150056	62927901,33	69147550,67	38264,09961	66949082,67	73563394	10499255,23	4725497,565	3829,748332	11226084,16	481988,5131
11	0,306	104,23108	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8,04	QC_pos_9	104.23108:15212 105.23443:734 106.23779:1203		110365	81434	56863	55629	61982	98376	0	0	68067	89671	58514	64795	45853	105767	111724	82887,20964	71995,65104	0	72084,34505	82034,63867	26780,72008	23066,12911	0	15962,26091	31890,39851
12	1,733	105,06986	Unknown	[M+H]+		0,733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8,39	PI_pos_10	105.06986:39936 106.07321:7259 107.07657:7366		53009	58539	28271	167731	147080	131308	22205	13626	172034	136632	87539	119306	124329	120335	124642	46606,34375	148706,3177	17915,69922	132068,1458	122152,7676	16117,68236	18265,95494	6066,44309	42431,59627	2728,902617
13	0,88	106,52415	Unknown	[M+H]+	ion correlated with 348	0,6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9,66	AI_pos_17	106.52415:8947 107.5275:1604 108.53086:0		48215	17273	17567	28461	25467	19142	0	0	41574	27488	20728	32645	30253	33059	36535	27684,99089	24356,72201	0	29929,89388	33122,83545	17780,01709	4757,961678	0	10635,55276	2589,239503
14	1,609	107,04924	Unknown	[M+H]+	ion correlated with 75	0,733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14,19	JPIII_pos_13	107.04924:56663 108.05259:5355 109.05595:0		109801	102795	42353	302953	251626	222037	38309	33914	195572	146004	111613	188023	197211	220202	191294	84983,2487	258871,849	36111,22461	151062,9427	199182,2578	37084,30361	40941,99144	3107,477425	42207,17346	14519,63688
15	0,459	107,50494	Unknown	[M+H]+	similar chromatogram in higher mz_199	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	55,1	AII_III_pos_19	107.50494:14085 108.50829:660 109.51165:0		78641	103426	52968	96552	100507	65600	0	0	64914	73542	91175	64055	100999	74194	75806	78345,22266	87552,92969	0	76543,54688	78763,62109	25230,36559	19114,51372	0	13385,2799	15709,83164
16	0,367	109,02845	Unknown	[M+H]+		0,6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5,69	AI_pos_17	109.02845:16105 110.0318:1541 111.03516:2050		143775	124757	91206	76172	80531	102100	2496	6849	65549	69419	57221	91876	36834	87197	90950	119912,8958	86267,66927	4672,109253	64063,02344	76714,3623	26617,18377	13883,72352	3078,170645	6233,529109	26663,43104
17	0,239	110,00921	Unknown	[M+H]+	"similar chromatogram in higher mz_20; similar chromatogram in higher mz_51; similar chromatogram in higher mz_60; similar chromatogram in higher mz_130; similar chromatogram in higher mz_188; similar chromatogram in higher mz_372; similar chromatogram in higher mz_377; similar chromatogram in higher mz_381; similar chromatogram in higher mz_384; similar chromatogram in higher mz_386; similar chromatogram in higher mz_529; similar chromatogram in higher mz_690; similar chromatogram in higher mz_696; similar chromatogram in higher mz_697; similar chromatogram in higher mz_709; similar chromatogram in higher mz_721; similar chromatogram in higher mz_725; similar chromatogram in higher mz_857; similar chromatogram in higher mz_948; similar chromatogram in higher mz_956; similar chromatogram in higher mz_964; similar chromatogram in higher mz_1061; similar chromatogram in higher mz_1064; similar chromatogram in higher mz_1084; similar chromatogram in higher mz_1090; similar chromatogram in higher mz_136; similar chromatogram in higher mz_557"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	828,93	AI_pos_17	110.00921:2126186 111.01256:480640 112.01592:514355		5739306	5144006	3823231	3695132	3463575	3424682	391440	320265	3958788	4122165	5475916	4505650	4561238	4285128	4940840	4902180,917	3527796,25	355852,8125	4518956,167	4573213,75	980660,6556	146215,7764	50328,45773	832767,7365	272550,5905
18	0,459	110,97495	Unknown	[M+H]+	"ion correlated with 180; ion correlated with 339"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13,41	AIII_pos_18	110.97495:29613 111.9783:4138 112.98166:4480		247478	289159	304652	229344	219026	230825	5510	3829	194413	233767	271203	242101	224546	246202	230752	280429,75	226398,6458	4669,34729	233127,7865	235900,4102	29569,96513	6427,579085	1188,951543	38399,15375	10000,24256
19	0,65	110,9754	Unknown	[M+H]+		0,533	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10,32	PI_pos_10	110.9754:35228 111.97875:3761 112.98211:1373		143340	88493	109992	70824	77132	47256	5573	3475	242044	153866	83502	139374	148481	147711	170235	113941,4115	65070,36979	4523,835327	159804,0417	151450,0195	27635,92129	15747,04036	1483,085521	79437,2986	13184,52006
20	0,239	112,00623	Unknown	[M+H]+	"similar chromatogram in higher mz_529; similar chromatogram in higher mz_372; similar chromatogram in higher mz_381; similar chromatogram in higher mz_696; similar chromatogram in higher mz_704; similar chromatogram in higher mz_712; similar chromatogram in higher mz_51; similar chromatogram in higher mz_1064; similar chromatogram in higher mz_874; similar chromatogram in higher mz_857; similar chromatogram in higher mz_725; similar chromatogram in higher mz_1061; similar chromatogram in higher mz_886"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	255,08	AI_pos_17	112.00623:303670 113.00958:24192 114.01294:1964		833250	741871	596680	612623	576666	539327	52085	49732	605465	631395	794424	703819	714713	666210	708606	723933,9792	576205,3958	50908,20898	677094,8542	698336,875	119300,6374	36650,26103	1663,670339	102433,8244	21877,03642
21	0,343	112,05038	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	70,91	PI_pos_10	112.05038:103069 113.05373:8401 114.05709:2494		227981	167629	171062	284502	269580	259107	0	0	492868	460704	442440	325120	326001	326954	324336	188890,5885	271062,9063	0	465337,4688	325602,8516	33896,7034	12762,28907	0	25531,07374	1128,7244
22	0,892	112,05046	Unknown	[M+H]+	"ion correlated with 355; ion correlated with 206"	0,4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12,37	PII_pos_11	112.05046:23618 113.05381:8065 114.05717:4139		30048	8172	8379	30935	19885	18361	0	0	88976	82256	22054	39476	41526	40455	36511	15532,99495	23060,22461	0	64428,48893	39491,97852	12570,36502	6861,765518	0	36850,77774	2156,523957
23	0,475	112,05064	Unknown	[M+H]+	ion correlated with 462	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	43,96	PII_pos_11	112.05064:153079 113.05399:10835 114.05735:1895		142179	73775	88118	180411	147505	138652	0	480	381290	514089	210995	193334	187219	200283	205234	101357,4531	155522,8177	239,9539032	368791,5365	196517,5391	36072,75903	22003,99877	339,3460642	151932,9436	7890,204707
24	0,54	112,05087	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	59,02	PII_pos_11	112.05087:168858 113.05422:14423 114.05758:2491		141714	89626	87480	127115	135616	104114	0	480	480764	595674	405552	214978	209936	206839	229785	106273,0104	122281,9271	239,9539032	493996,8229	215384,8008	30711,12423	16297,79442	339,3460642	95749,03196	10169,42902
25	0,284	112,8961	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	158,92	PI_pos_10	112.8961:199473 113.89945:0 114.90281:200702		316975	119697	136462	188335	121905	125479	0	0	629414	414107	140058	302146	320651	300699	297875	191044,8151	145239,737	0	394526,276	305342,625	109380,706	37364,68085	0	245265,3223	10358,38411
26	0,638	113,03457	Unknown	[M+H]+		0,4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	34,24	PI_pos_10	113.03457:119933 114.03792:9587 115.04128:5620		109540	133084	147680	322066	195727	168857	0	0	1025335	15	227609	439781	473316	434929	415093	130101,4688	228883,4063	0	417653,0655	440779,9766	19244,51276	81809,27608	0	538431,1155	24177,44289
27	0,763	113,03471	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	51,16	PII_pos_11	113.03471:246062 114.03806:17630 115.04142:12734		938215	300102	381692	355541	331965	285929	0	0	1031488	1343480	384834	519259	502222	533074	612106	540002,9167	324478,3958	0	919934,0417	541665,1406	347266,6711	35404,46953	0	488962,0955	48626,08072
28	1,654	113,03485	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9,23	AI_pos_17	113.03485:31743 114.0382:2338 115.04156:5365		105233	46392	30193	35329	31035	29014	0	0	62614	60425	37173	69685	72810	70851	71683	60605,92318	31792,6875	0	53404,17057	71257,05273	39488,02693	3224,945026	0	14098,79868	1320,044901
29	0,549	113,5048	Unknown	[M+H]+	"ion correlated with 558; similar chromatogram in higher mz_1325; similar chromatogram in higher mz_410; similar chromatogram in higher mz_622; similar chromatogram in higher mz_90"	0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	47,29	PII_pos_11	113.5048:17506 114.50815:0 115.51151:0		36924	35765	22073	39048	33593	35218	0	0	58411	72144	45364	44411	43623	51872	43634	31587,26497	35953,11198	0	58639,65755	45884,96484	8260,074032	2800,841581	0	13391,48938	4008,037103
30	0,756	113,50483	Unknown	[M+H]+	"similar chromatogram in higher mz_387; similar chromatogram in higher mz_135; similar chromatogram in higher mz_161; similar chromatogram in higher mz_1213; similar chromatogram in higher mz_805; similar chromatogram in higher mz_813; similar chromatogram in higher mz_78; similar chromatogram in higher mz_658; similar chromatogram in higher mz_824"	0,733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	50,78	PII_pos_11	113.50483:14969 114.50818:2754 115.51154:586		100045	53189	52433	48234	40415	34218	0	0	91373	85188	44737	78736	72577	83238	76448	68555,65885	40955,58854	0	73766,11849	77749,9082	27273,13234	7023,506098	0	25329,47124	4455,26579
31	1,577	113,99689	Unknown	[M+H]+	"ion correlated with 388; ion correlated with 168; ion correlated with 194; ion correlated with 553; similar chromatogram in higher mz_54; similar chromatogram in higher mz_194; similar chromatogram in higher mz_786"	0,733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18,67	PI_pos_10	113.99689:24635 115.00024:1593 116.0036:888		88603	27190	33569	122968	97890	88860	0	0	162847	131588	112550	115829	86224	95034	119886	49787,33333	103239,1849	0	135661,7552	104243,1289	33766,61311	17671,87413	0	25394,38966	16211,68009
32	2,036	114,09171	Unknown	[M+H]+		0,933	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	66,79	QC_pos_20	114.09171:142937 115.09506:13930 116.09842:3051		229548	290768	328547	562905	237197	169500	43781	79272	354793	520396	256556	421881	620147	498108	285101	282954,1406	323200,6406	61526,54492	377248,0625	456309,1797	49959,64712	210331,7863	25096,39357	133345,8615	140342,0187
33	0,879	114,51318	Unknown	[M+H]+	"ion correlated with 6; similar chromatogram in higher mz_422; similar chromatogram in higher mz_181; similar chromatogram in higher mz_356; similar chromatogram in higher mz_613"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	156,82	AI_pos_17	114.51318:36642 115.51653:0 116.51989:926		207311	91490	87037	123884	109631	91672	0	0	193321	123616	96514	149584	138878	136711	173603	128612,3307	108395,474	0	137817,0703	149694,0156	68191,10449	16141,59928	0	49941,76278	16903,56563
34	0,284	114,89355	Unknown	[M+H]+	similar chromatogram in higher mz_313	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	349,76	PI_pos_10	114.89355:83279 115.8969:0 116.90026:27533		135120	53554	59382	83006	61707	60096	0	0	273624	179147	60033	122086	136966	127752	144398	82685,28646	68269,71484	0	170934,5521	132800,1582	45503,28609	12787,24439	0	107032,2179	9868,15155
35	0,239	114,98753	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22,92	AI_pos_17	114.98753:50217 115.99088:12688 116.99424:12870		136857	125784	103745	105121	92228	95757	11491	10441	107343	111483	122664	116198	132332	120930	124769	122128,7188	97701,96615	10965,76514	113829,8333	123557,3633	16856,16767	6662,556237	742,2197428	7925,412046	6819,530204
36	0,332	116,07042	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	201,5	JPIII_pos_13	116.07042:398927 117.07377:25714 118.07713:762081		311525	772287	170759	1992338	1814780	1666918	5284	7439	746590	940698	1011346	1009616	1117083	1109095	1014971	418190,5208	1824678,5	6361,79834	899544,7708	1062691,203	314629,7369	162935,7849	1523,678388	137091,5919	58326,67048
37	0,283	116,89124	Unknown	[M+H]+		0,4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	119,76	PI_pos_10	116.89124:10977 117.89459:0 118.89795:590		17247	6732	6444	9585	6096	5877	0	0	35580	22179	5785	16765	18235	14465	18135	10141,12061	7186,113932	0	21181,53955	16899,80566	6155,867619	2080,785124	0	14922,58562	1756,406302
38	0,24	116,98474	Unknown	[M+H]+		0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12,58	QC_pos_9	116.98474:8435 117.98809:4985 118.99145:0		22917	17241	16496	18387	17063	15331	572	1389	20461	18841	17353	20881	16392	19811	21744	18884,58464	16926,96582	980,0524902	18885,05404	19706,99463	3511,773713	1532,202761	577,693638	1554,300445	2347,588456
39	1,706	117,05456	Unknown	[M+H]+	"ion correlated with 797; similar chromatogram in higher mz_63; similar chromatogram in higher mz_159; similar chromatogram in higher mz_169; similar chromatogram in higher mz_1230"	0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18,31	PI_pos_10	117.05456:35019 118.05791:5012 119.06127:883		48909	17986	19629	25634	22919	18333	341	0	123667	100453	70393	56017	55865	64339	61959	28841,04948	22295,38802	170,3994293	98170,72917	59545,07715	17398,49471	3690,700305	240,981184	26710,18175	4274,179702
40	0,429	118,08683	Unknown	[M+H]+		0,733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	563,09	JPIII_pos_13	118.08683:878659 119.09018:68242 120.09354:8169		1961845	992593	740468	4279652	3804015	3278691	52011	122558	2378072	3255393	1660847	2642950	2742205	2679966	2642647	1231635,25	3787452,667	87284,80273	2431437,042	2676942	644822,6763	500686,1246	49884,30905	798611,4368	46904,07184
41	0,358	118,08688	L2-Betaine	[M+H]+		0,8	False	0,35	118,0859	null	null	null	null	annotated by user-defined text library	True	True	False		False	False	null	null	99	99,9	null	null	null	609,55	JPIII_pos_13	118.08688:1023984 119.09023:81448 120.09359:6641		1846752	1585317	936246	4148415	3838124	3616358	55283	68946	2381273	1811621	1877292	2674829	2745156	2677640	2794918	1456105,021	3867632,167	62114,91602	2023395,25	2723135,688	468803,6427	267253,3344	9661,241383	311665,9414	57853,10371
42	0,657	119,9968	Unknown	[M+H]+	ion correlated with 65	0,467	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29,62	PII_pos_11	119.9968:45682 121.00015:2012 122.00351:1586		36702	9995	12685	6864	2594	1463	0	0	201652	144930	6825	42998	40418	46798	43797	19794,19043	3640,053955	0	117802,1118	43502,70215	14704,20572	2848,531737	0	100206,4749	2627,75834
43	0,305	120,06522	Unknown	[M+H]+		0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	48,51	JPV_pos_16	120.06522:54410 121.06857:2473 122.07193:1732		44577	71305	44736	410069	369090	370281	1754	270	60691	62265	169310	104928	210962	111615	103355	53539,41276	383146,625	1011,806335	97422,01693	132715,0215	15385,6069	23322,84385	1048,980221	62261,51163	52287,1296
44	2,095	120,08097	Unknown	[M+H]+	similar chromatogram in higher mz_542	0,467	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9,67	JPIII_pos_13	120.08097:11158 121.08432:1318 122.08768:4044		20104	6368	3471	47609	37518	23538	0	330	34721	20980	11173	30968	26926	26354	29018	9980,815186	36221,71354	165,1353149	22291,1224	28316,67822	8885,876602	12087,5759	233,536602	11828,32339	2106,337811
45	1,607	120,08124	Unknown	[M+H]+	adduct linked to 102_[M+Na]+	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1219,55	JPIII_pos_13	120.08124:1356640 121.08459:159427 122.08795:25168		1714600	726433	357173	5857941	4971226	4219349	0	284	3349506	2498816	1452262	3307946	3428301	3378025	3361971	932735,2083	5016171,833	142,038559	2433527,917	3369060,625	701835,0428	820220,1322	200,8728565	950305,5165	49581,92996
46	0,467	121,51997	Unknown	[M+H]+	ion correlated with 2	0,667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33,48	AIII_pos_18	121.51997:16755 122.52332:0 123.52668:0		59618	146412	132896	140294	143309	109385	545	288	88302	68396	83020	138426	89465	141222	70247	112975,4961	130995,6693	416,6831512	79906,19531	109840,043	46700,11217	18776,4389	181,7549489	10311,67508	35518,78824
47	0,239	121,95734	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13,48	PI_pos_10	121.95734:29031 122.96069:1320 123.96405:28886		56259	60038	62980	69938	68026	73321	12237	7424	80635	71146	53405	74360	73287	68155	67362	59758,98568	70428,49479	9830,35083	68395,34375	70791,00195	3369,445812	2681,592739	3402,949658	13821,58725	3543,780283
48	0,267	122,92388	Unknown	[M+H]+	"similar chromatogram in higher mz_53; similar chromatogram in higher mz_306; similar chromatogram in higher mz_312; similar chromatogram in higher mz_637; similar chromatogram in higher mz_652; similar chromatogram in higher mz_1132; similar chromatogram in higher mz_1144; similar chromatogram in higher mz_1155; similar chromatogram in higher mz_1345; similar chromatogram in higher mz_1347; similar chromatogram in higher mz_1362; similar chromatogram in higher mz_1382; similar chromatogram in higher mz_1433; similar chromatogram in higher mz_1504; similar chromatogram in higher mz_1532; similar chromatogram in higher mz_569; similar chromatogram in higher mz_1026; similar chromatogram in higher mz_1257; similar chromatogram in higher mz_1430"	0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	70,26	PI_pos_10	122.92388:276654 123.92723:9613 124.93059:89457		574775	525649	609788	618512	601282	566841	0	0	654754	628316	433200	151649	616126	587401	593322	570070,7083	595544,8125	0	572089,9063	487124,5273	42266,66855	26308,85375	0	121006,3873	223992,8764
49	0,729	123,0445	Unknown	[M+H]+	"ion correlated with 344; ion correlated with 792"	0,6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5,6	JPIII_pos_13	123.0445:28547 124.04785:2817 125.05121:724		47668	37412	21332	249968	223920	130039	0	381	126946	88223	35952	137763	99604	154374	153205	35470,3099	201309,0755	190,4325104	83706,97917	136236,7539	13274,8298	63080,5378	269,3122389	45664,52742	25567,92429
50	0,551	123,05482	Unknown	[M+H]+		0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8,58	PI_pos_10	123.05482:77627 124.05817:9385 125.06153:1818		49899	30409	58503	110031	88687	68781	0	0	347278	227402	105343	122479	123728	134119	132834	46270,07487	89166,39583	0	226674,3203	128289,7188	14394,3039	20629,08836	0	120969,0146	6033,517518
51	0,24	123,9542	Unknown	[M+H]+	"ion correlated with 220; ion correlated with 573"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10,16	PI_pos_10	123.9542:17471 124.95755:4797 125.96091:24154		35352	35255	35082	41708	42974	44590	5535	2329	48304	45284	35741	42628	46536	39986	42254	35229,45573	43090,32943	3932,005005	43109,61068	42850,73828	136,6800534	1444,712391	2266,788747	6557,45158	2719,675328
52	0,501	124,03936	Unknown	[M+H]+		0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20,34	PII_pos_11	124.03936:50975 125.04271:3564 126.04607:6206		155395	80787	94805	156388	141645	122569	499	298	266200	243262	173941	170922	169586	173690	180946	110329,0078	140201,0599	398,538147	227801,2344	173786,0117	39652,35347	16955,74873	141,7598905	48033,81394	5070,263874
53	0,268	124,92195	Unknown	[M+H]+	"ion correlated with 652; similar chromatogram in higher mz_1382; similar chromatogram in higher mz_1187; similar chromatogram in higher mz_1387; similar chromatogram in higher mz_1362"	0,8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23,45	PI_pos_10	124.92195:39216 125.9253:1211 126.92866:3978		86724	69439	92510	88417	89236	85395	0	0	92826	89730	65340	28112	88528	85449	90169	82890,91667	87682,5651	0	82632,16536	73064,33447	12003,83188	2022,936656	0	15055,07158	30031,95734
54	1,577	125,02343	Unknown	[M+H]+	"ion correlated with 134; similar chromatogram in higher mz_84; similar chromatogram in higher mz_194; similar chromatogram in higher mz_71"	0,867	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12,59	PII_pos_11	125.02343:41076 126.02678:0 127.03014:7978		152991	34943	37728	187794	146625	106802	1639	377	270915	220334	160013	187440	128711	137711	184242	75220,75	147073,6953	1007,977905	217087,4115	159526,0137	67365,52939	40497,59256	891,8423983	55521,90016	30635,15675
